dist_km,oop_base_usd
85.6674,480.18406400000003
401.9156,1000.6382445714287
85.6674,480.18406400000003
2837.0544,5008.180955428572
401.9156,1000.6382445714287
475.9448,1122.4691565714286
459.2263,1094.9552822857142
402.9609,1002.3585097142857
85.6674,480.18406400000003
165.5086,611.5798674285714
165.5086,611.5798674285714
85.6674,480.18406400000003
85.6674,480.18406400000003
365.6821,941.0082560000002
85.6674,480.18406400000003
127.1244,548.4104411428572
288.0263,813.2089965714287
365.6821,941.0082560000002
288.0263,813.2089965714287
535.0904,1219.8059154285718
124.6189,544.287104
268.8726,781.6874788571428
418.6482,1028.1753234285713
459.2263,1094.9552822857142
85.6674,480.18406400000003
433.3288,1052.3353965714286
2837.0544,5008.180955428572
262.6545,771.4542628571429
365.6821,941.0082560000002
268.8726,781.6874788571428
401.9156,1000.6382445714287
475.9448,1122.4691565714286
401.9156,1000.6382445714287
124.6189,544.287104
910.5368,1837.6834194285714
2672.7121,4737.72048457143
532.8703,1216.1522651428572
262.6545,771.4542628571429
2672.7121,4737.72048457143
206.4414,678.9435611428571
262.6545,771.4542628571429
332.4887,886.3814034285714
2837.0544,5008.180955428572
535.7225,1220.8461714285713
85.6674,480.18406400000003
1239.6583999999998,2379.323538285714
210.4632,685.5622948571429
486.5617,1139.9415405714285
85.6674,480.18406400000003
278.1341,796.9292617142858
85.6674,480.18406400000003
268.8726,781.6874788571428
165.5086,611.5798674285714
288.0263,813.2089965714287
92.1688,490.8835108571428
475.9448,1122.4691565714286
186.7705,646.5708799999999
262.6545,771.4542628571429
365.6821,941.0082560000002
844.5061999999999,1729.0159177142857
85.6674,480.18406400000003
85.6674,480.18406400000003
873.9490999999999,1777.4705188571427
698.9345,1489.4464914285713
279.9119,799.8550125714286
85.6674,480.18406400000003
262.6545,771.4542628571429
85.6674,480.18406400000003
1239.6583999999998,2379.323538285714
608.0151,1339.8191359999998
262.6545,771.4542628571429
472.4903,1116.7840365714285
1163.6726,2254.272621714286
2837.0544,5008.180955428572
206.1136,678.4040960000001
737.2574000000001,1552.5150354285715
278.1341,796.9292617142858
85.6674,480.18406400000003
279.9119,799.8550125714286
383.0559,969.6005668571429
268.8726,781.6874788571428
262.6545,771.4542628571429
365.6821,941.0082560000002
401.9156,1000.6382445714287
873.9490999999999,1777.4705188571427
85.6674,480.18406400000003
459.2263,1094.9552822857142
127.1244,548.4104411428572
472.4903,1116.7840365714285
948.5444,1900.233069714286
401.9156,1000.6382445714287
465.0186,1104.4877531428572
85.6674,480.18406400000003
2672.7121,4737.72048457143
223.4289,706.9001325714286
85.6674,480.18406400000003
262.6545,771.4542628571429
268.8726,781.6874788571428
127.1244,548.4104411428572
948.5444,1900.233069714286
621.3269,1361.7265554285714
268.8726,781.6874788571428
822.9095,1693.4739200000001
85.6674,480.18406400000003
278.1341,796.9292617142858
127.1244,548.4104411428572
433.3288,1052.3353965714286
206.1136,678.4040960000001
486.5617,1139.9415405714285
278.1341,796.9292617142858
760.5715,1590.883382857143
365.6821,941.0082560000002
2010.3054,3647.5883154285716
206.1136,678.4040960000001
278.1341,796.9292617142858
85.6674,480.18406400000003
910.5368,1837.6834194285714
268.8726,781.6874788571428
262.6545,771.4542628571429
262.6545,771.4542628571429
472.4903,1116.7840365714285
1734.0965,3193.027382857143
910.5368,1837.6834194285714
621.3269,1361.7265554285714
465.0186,1104.4877531428572
262.6545,771.4542628571429
278.1341,796.9292617142858
365.6821,941.0082560000002
262.6545,771.4542628571429
1377.9321,2606.8825417142857
268.8726,781.6874788571428
1921.8159,3501.9598811428573
940.1348,1886.3932708571433
1377.9321,2606.8825417142857
92.1688,490.8835108571428
124.6189,544.287104
698.9345,1489.4464914285713
699.3317,1490.100169142857
262.6545,771.4542628571429
85.6674,480.18406400000003
165.5086,611.5798674285714
92.1688,490.8835108571428
236.8703,729.0208365714285
459.2263,1094.9552822857142
278.1341,796.9292617142858
278.1341,796.9292617142858
621.3269,1361.7265554285714
218.8117,699.3015405714285
262.6545,771.4542628571429
165.5086,611.5798674285714
486.5617,1139.9415405714285
1388.39,2624.0932571428575
279.9119,799.8550125714286
85.6674,480.18406400000003
85.6674,480.18406400000003
127.1244,548.4104411428572
698.9345,1489.4464914285713
898.8452,1818.4423862857143
85.6674,480.18406400000003
535.0904,1219.8059154285718
85.6674,480.18406400000003
85.6674,480.18406400000003
268.8726,781.6874788571428
85.6674,480.18406400000003
268.8726,781.6874788571428
683.3033,1463.7220022857143
85.6674,480.18406400000003
1238.5768999999998,2377.5436982857136
268.8726,781.6874788571428
85.6674,480.18406400000003
127.1244,548.4104411428572
1217.2989,2342.5261897142855
736.7383000000001,1551.6607451428574
2672.7121,4737.72048457143
532.8703,1216.1522651428572
85.6674,480.18406400000003
124.6189,544.287104
165.5086,611.5798674285714
279.9119,799.8550125714286
822.9095,1693.4739200000001
165.5086,611.5798674285714
85.6674,480.18406400000003
85.6674,480.18406400000003
524.3814,1202.181961142857
85.6674,480.18406400000003
85.6674,480.18406400000003
85.6674,480.18406400000003
459.2263,1094.9552822857142
90.1343,487.5353051428571
894.1515,1810.7178971428573
1217.2989,2342.5261897142855
760.5715,1590.883382857143
85.6674,480.18406400000003
208.1225,681.7101714285715
85.6674,480.18406400000003
90.1343,487.5353051428571
401.9156,1000.6382445714287
822.9095,1693.4739200000001
85.6674,480.18406400000003
822.9095,1693.4739200000001
472.4903,1116.7840365714285
165.5086,611.5798674285714
268.8726,781.6874788571428
1388.39,2624.0932571428575
2603.3923999999997,4623.640064
85.6674,480.18406400000003
873.9490999999999,1777.4705188571427
600.2387,1327.0214034285714
383.0559,969.6005668571429
1146.595,2226.1677714285715
992.6523,1972.8220708571428
1028.9286,2032.522496
85.6674,480.18406400000003
873.9490999999999,1777.4705188571427
683.3033,1463.7220022857143
699.3317,1490.100169142857
822.9095,1693.4739200000001
1217.2989,2342.5261897142855
85.6674,480.18406400000003
85.6674,480.18406400000003
85.6674,480.18406400000003
889.0769,1802.3665554285715
683.3033,1463.7220022857143
85.6674,480.18406400000003
268.8726,781.6874788571428
279.9119,799.8550125714286
223.4289,706.9001325714286
223.4289,706.9001325714286
124.6189,544.287104
90.1343,487.5353051428571
279.9119,799.8550125714286
2059.5085,3728.56256
1388.39,2624.0932571428575
683.3033,1463.7220022857143
1273.882,2435.645805714286
459.2263,1094.9552822857142
683.3033,1463.7220022857143
165.5086,611.5798674285714
683.3033,1463.7220022857143
85.6674,480.18406400000003
262.6545,771.4542628571429
524.3814,1202.181961142857
85.6674,480.18406400000003
127.1244,548.4104411428572
873.9490999999999,1777.4705188571427
85.6674,480.18406400000003
85.6674,480.18406400000003
2672.7121,4737.72048457143
1383.0976,2615.383478857143
433.3288,1052.3353965714286
268.8726,781.6874788571428
2817.193,4975.494765714287
85.6674,480.18406400000003
262.6545,771.4542628571429
3205.3912,5614.358089142857
85.6674,480.18406400000003
85.6674,480.18406400000003
3205.3912,5614.358089142857
472.4903,1116.7840365714285
85.6674,480.18406400000003
433.3288,1052.3353965714286
279.9119,799.8550125714286
873.9490999999999,1777.4705188571427
85.6674,480.18406400000003
383.0559,969.6005668571429
85.6674,480.18406400000003
262.6545,771.4542628571429
683.3033,1463.7220022857143
459.2263,1094.9552822857142
85.6674,480.18406400000003
683.3033,1463.7220022857143
127.1244,548.4104411428572
1232.0108,2366.7377737142856
683.3033,1463.7220022857143
278.1341,796.9292617142858
2672.7121,4737.72048457143
85.6674,480.18406400000003
3205.3912,5614.358089142857
1163.6726,2254.272621714286
737.2574000000001,1552.5150354285715
535.7225,1220.8461714285713
279.9119,799.8550125714286
92.1688,490.8835108571428
262.6545,771.4542628571429
383.0559,969.6005668571429
85.6674,480.18406400000003
85.6674,480.18406400000003
844.5061999999999,1729.0159177142857
268.8726,781.6874788571428
1146.595,2226.1677714285715
302.15409999999997,836.4593188571429
683.3033,1463.7220022857143
698.9345,1489.4464914285713
683.3033,1463.7220022857143
85.6674,480.18406400000003
1915.7766,3492.020918857143
85.6674,480.18406400000003
1217.2989,2342.5261897142855
85.6674,480.18406400000003
1028.9286,2032.522496
278.1341,796.9292617142858
401.9156,1000.6382445714287
683.3033,1463.7220022857143
165.5086,611.5798674285714
127.1244,548.4104411428572
85.6674,480.18406400000003
268.8726,781.6874788571428
535.0904,1219.8059154285718
85.6674,480.18406400000003
85.6674,480.18406400000003
683.3033,1463.7220022857143
278.1341,796.9292617142858
456.3674,1090.2503497142857
85.6674,480.18406400000003
302.15409999999997,836.4593188571429
1767.7392,3248.3936548571432
720.6909,1525.251309714286
465.0186,1104.4877531428572
433.3288,1052.3353965714286
268.8726,781.6874788571428
930.8036,1871.0367817142858
85.6674,480.18406400000003
1767.7392,3248.3936548571432
268.8726,781.6874788571428
85.6674,480.18406400000003
85.6674,480.18406400000003
85.6674,480.18406400000003
1383.0976,2615.383478857143
699.3317,1490.100169142857
85.6674,480.18406400000003
85.6674,480.18406400000003
208.1225,681.7101714285715
2672.7121,4737.72048457143
90.1343,487.5353051428571
278.1341,796.9292617142858
621.3269,1361.7265554285714
85.6674,480.18406400000003
85.6674,480.18406400000003
165.5086,611.5798674285714
278.1341,796.9292617142858
910.5368,1837.6834194285714
2059.5085,3728.56256
2010.3054,3647.5883154285716
402.9609,1002.3585097142857
127.1244,548.4104411428572
2672.7121,4737.72048457143
85.6674,480.18406400000003
278.1341,796.9292617142858
262.6545,771.4542628571429
85.6674,480.18406400000003
383.0559,969.6005668571429
127.1244,548.4104411428572
699.3317,1490.100169142857
262.6545,771.4542628571429
268.8726,781.6874788571428
1915.7766,3492.020918857143
433.3288,1052.3353965714286
433.3288,1052.3353965714286
85.6674,480.18406400000003
208.1225,681.7101714285715
665.0973,1433.7601280000001
4576.7312,7871.191917714287
85.6674,480.18406400000003
223.4289,706.9001325714286
208.1225,681.7101714285715
85.6674,480.18406400000003
3205.3912,5614.358089142857
459.2263,1094.9552822857142
85.6674,480.18406400000003
85.6674,480.18406400000003
535.0904,1219.8059154285718
85.6674,480.18406400000003
524.3814,1202.181961142857
600.2387,1327.0214034285714
278.1341,796.9292617142858
905.0054,1828.5803154285713
206.1136,678.4040960000001
90.1343,487.5353051428571
1289.6145,2461.5370057142854
90.1343,487.5353051428571
85.6674,480.18406400000003
85.6674,480.18406400000003
1232.0108,2366.7377737142856
302.15409999999997,836.4593188571429
383.0559,969.6005668571429
85.6674,480.18406400000003
1065.2125,2092.2354285714287
3205.3912,5614.358089142857
383.0559,969.6005668571429
165.5086,611.5798674285714
1441.3426000000002,2711.2381074285718
1598.3878,2969.6896365714283
165.5086,611.5798674285714
124.6189,544.287104
737.2574000000001,1552.5150354285715
556.9218000000001,1255.7341622857143
433.3288,1052.3353965714286
873.9490999999999,1777.4705188571427
268.8726,781.6874788571428
206.1136,678.4040960000001
236.8703,729.0208365714285
127.1244,548.4104411428572
459.2263,1094.9552822857142
85.6674,480.18406400000003
383.0559,969.6005668571429
92.1688,490.8835108571428
85.6674,480.18406400000003
165.5086,611.5798674285714
433.3288,1052.3353965714286
927.1378,1865.0039222857145
85.6674,480.18406400000003
889.0769,1802.3665554285715
268.8726,781.6874788571428
383.0559,969.6005668571429
262.6545,771.4542628571429
90.1343,487.5353051428571
1232.0108,2366.7377737142856
85.6674,480.18406400000003
486.5617,1139.9415405714285
600.2387,1327.0214034285714
889.0769,1802.3665554285715
279.9119,799.8550125714286
85.6674,480.18406400000003
486.5617,1139.9415405714285
85.6674,480.18406400000003
85.6674,480.18406400000003
383.0559,969.6005668571429
383.0559,969.6005668571429
535.0904,1219.8059154285718
1232.0108,2366.7377737142856
218.8117,699.3015405714285
127.1244,548.4104411428572
465.0186,1104.4877531428572
127.1244,548.4104411428572
279.9119,799.8550125714286
332.4887,886.3814034285714
465.0186,1104.4877531428572
262.6545,771.4542628571429
737.2574000000001,1552.5150354285715
85.6674,480.18406400000003
85.6674,480.18406400000003
3205.3912,5614.358089142857
600.2387,1327.0214034285714
206.1136,678.4040960000001
85.6674,480.18406400000003
433.3288,1052.3353965714286
844.5061999999999,1729.0159177142857
3205.3912,5614.358089142857
268.8726,781.6874788571428
85.6674,480.18406400000003
383.0559,969.6005668571429
3205.3912,5614.358089142857
262.6545,771.4542628571429
92.1688,490.8835108571428
85.6674,480.18406400000003
459.2263,1094.9552822857142
85.6674,480.18406400000003
85.6674,480.18406400000003
127.1244,548.4104411428572
1431.4226,2694.9126217142857
206.1136,678.4040960000001
85.6674,480.18406400000003
940.1348,1886.3932708571433
402.9609,1002.3585097142857
1065.2125,2092.2354285714287
85.6674,480.18406400000003
85.6674,480.18406400000003
1915.7766,3492.020918857143
3205.3912,5614.358089142857
279.9119,799.8550125714286
85.6674,480.18406400000003
1763.1607,3240.858752
85.6674,480.18406400000003
85.6674,480.18406400000003
1719.3529,3168.7636297142863
85.6674,480.18406400000003
127.1244,548.4104411428572
85.6674,480.18406400000003
3205.3912,5614.358089142857
77.4692,466.69216914285715
621.3269,1361.7265554285714
92.1688,490.8835108571428
456.3674,1090.2503497142857
1431.4226,2694.9126217142857
873.9490999999999,1777.4705188571427
262.6545,771.4542628571429
383.0559,969.6005668571429
85.6674,480.18406400000003
268.8726,781.6874788571428
268.8726,781.6874788571428
206.1136,678.4040960000001
268.8726,781.6874788571428
208.1225,681.7101714285715
85.6674,480.18406400000003
85.6674,480.18406400000003
85.6674,480.18406400000003
92.1688,490.8835108571428
600.2387,1327.0214034285714
1388.39,2624.0932571428575
208.1225,681.7101714285715
288.0263,813.2089965714287
268.8726,781.6874788571428
268.8726,781.6874788571428
1073.3625,2105.6479999999997
402.9609,1002.3585097142857
383.0559,969.6005668571429
383.0559,969.6005668571429
85.6674,480.18406400000003
85.6674,480.18406400000003
621.3269,1361.7265554285714
85.6674,480.18406400000003
535.0904,1219.8059154285718
1388.39,2624.0932571428575
85.6674,480.18406400000003
165.5086,611.5798674285714
486.5617,1139.9415405714285
3868.1368,6705.047990857143
822.9095,1693.4739200000001
85.6674,480.18406400000003
699.3317,1490.100169142857
92.1688,490.8835108571428
683.3033,1463.7220022857143
1393.3718,2632.2918765714285
165.5086,611.5798674285714
85.6674,480.18406400000003
873.9490999999999,1777.4705188571427
349.5115,914.3960685714286
268.8726,781.6874788571428
165.5086,611.5798674285714
1388.39,2624.0932571428575
1388.39,2624.0932571428575
206.1136,678.4040960000001
206.1136,678.4040960000001
236.8703,729.0208365714285
3205.3912,5614.358089142857
322.20120000000003,869.4511177142857
278.1341,796.9292617142858
127.1244,548.4104411428572
268.8726,781.6874788571428
127.1244,548.4104411428572
85.6674,480.18406400000003
1166.436,2258.820388571429
1397.3266999999998,2638.800512
268.8726,781.6874788571428
85.6674,480.18406400000003
1383.0976,2615.383478857143
1397.3266999999998,2638.800512
279.9119,799.8550125714286
1104.4421,2156.796141714286
278.1341,796.9292617142858
85.6674,480.18406400000003
257.2999,762.6421211428571
433.3288,1052.3353965714286
85.6674,480.18406400000003
85.6674,480.18406400000003
85.6674,480.18406400000003
85.6674,480.18406400000003
278.1341,796.9292617142858
165.5086,611.5798674285714
92.1688,490.8835108571428
383.0559,969.6005668571429
3205.3912,5614.358089142857
85.6674,480.18406400000003
459.2263,1094.9552822857142
535.0904,1219.8059154285718
85.6674,480.18406400000003
1226.0636000000002,2356.950381714286
85.6674,480.18406400000003
90.1343,487.5353051428571
127.1244,548.4104411428572
822.9095,1693.4739200000001
1104.4421,2156.796141714286
279.9119,799.8550125714286
3029.5131,5324.912987428572
535.7225,1220.8461714285713
165.5086,611.5798674285714
85.6674,480.18406400000003
165.5086,611.5798674285714
223.4289,706.9001325714286
278.1341,796.9292617142858
165.5086,611.5798674285714
288.0263,813.2089965714287
383.0559,969.6005668571429
85.6674,480.18406400000003
844.5061999999999,1729.0159177142857
268.8726,781.6874788571428
1719.3529,3168.7636297142863
127.1244,548.4104411428572
608.0151,1339.8191359999998
90.1343,487.5353051428571
279.9119,799.8550125714286
383.0559,969.6005668571429
85.6674,480.18406400000003
92.1688,490.8835108571428
262.6545,771.4542628571429
127.1244,548.4104411428572
92.1688,490.8835108571428
85.6674,480.18406400000003
383.0559,969.6005668571429
90.1343,487.5353051428571
90.1343,487.5353051428571
1952.3602,3552.227072
85.6674,480.18406400000003
665.0973,1433.7601280000001
873.9490999999999,1777.4705188571427
873.9490999999999,1777.4705188571427
1393.3718,2632.2918765714285
1397.3266999999998,2638.800512
600.2387,1327.0214034285714
433.3288,1052.3353965714286
208.1225,681.7101714285715
769.5494,1605.658441142857
208.1225,681.7101714285715
889.0769,1802.3665554285715
822.9095,1693.4739200000001
892.2579000000001,1807.6015725714287
699.3317,1490.100169142857
383.0559,969.6005668571429
236.8703,729.0208365714285
279.9119,799.8550125714286
288.0263,813.2089965714287
472.4903,1116.7840365714285
268.8726,781.6874788571428
85.6674,480.18406400000003
535.0904,1219.8059154285718
165.5086,611.5798674285714
268.8726,781.6874788571428
85.6674,480.18406400000003
279.9119,799.8550125714286
165.5086,611.5798674285714
165.5086,611.5798674285714
223.4289,706.9001325714286
90.1343,487.5353051428571
433.3288,1052.3353965714286
85.6674,480.18406400000003
127.1244,548.4104411428572
206.1136,678.4040960000001
535.7225,1220.8461714285713
3205.3912,5614.358089142857
349.5115,914.3960685714286
1104.4421,2156.796141714286
459.2263,1094.9552822857142
278.1341,796.9292617142858
433.3288,1052.3353965714286
433.3288,1052.3353965714286
279.9119,799.8550125714286
165.5086,611.5798674285714
2672.7121,4737.72048457143
278.1341,796.9292617142858
90.1343,487.5353051428571
208.1225,681.7101714285715
85.6674,480.18406400000003
165.5086,611.5798674285714
288.0263,813.2089965714287
1915.7766,3492.020918857143
165.5086,611.5798674285714
873.9490999999999,1777.4705188571427
402.9609,1002.3585097142857
278.1341,796.9292617142858
85.6674,480.18406400000003
383.0559,969.6005668571429
207.8244,681.219584
1388.39,2624.0932571428575
85.6674,480.18406400000003
85.6674,480.18406400000003
165.5086,611.5798674285714
535.0904,1219.8059154285718
535.0904,1219.8059154285718
1443.5245,2714.8288914285718
223.4289,706.9001325714286
85.6674,480.18406400000003
873.9490999999999,1777.4705188571427
3205.3912,5614.358089142857
208.1225,681.7101714285715
1393.3718,2632.2918765714285
338.77909999999997,896.7336045714286
85.6674,480.18406400000003
927.1378,1865.0039222857145
85.6674,480.18406400000003
1927.3675,3511.0962285714286
433.3288,1052.3353965714286
383.0559,969.6005668571429
1289.6145,2461.5370057142854
873.9490999999999,1777.4705188571427
85.6674,480.18406400000003
85.6674,480.18406400000003
85.6674,480.18406400000003
1397.3266999999998,2638.800512
127.1244,548.4104411428572
206.0149,678.241664
206.1136,678.4040960000001
85.6674,480.18406400000003
2817.193,4975.494765714287
459.2263,1094.9552822857142
262.6545,771.4542628571429
92.1688,490.8835108571428
165.5086,611.5798674285714
383.0559,969.6005668571429
600.2387,1327.0214034285714
124.6189,544.287104
262.6545,771.4542628571429
85.6674,480.18406400000003
85.6674,480.18406400000003
1845.1795,3375.838262857143
383.0559,969.6005668571429
1214.6792,2338.214912
85.6674,480.18406400000003
85.6674,480.18406400000003
699.3317,1490.100169142857
535.0904,1219.8059154285718
3868.1368,6705.047990857143
278.1341,796.9292617142858
347.35209999999995,910.842313142857
600.2387,1327.0214034285714
208.1225,681.7101714285715
262.6545,771.4542628571429
85.6674,480.18406400000003
608.0151,1339.8191359999998
85.6674,480.18406400000003
472.4903,1116.7840365714285
268.8726,781.6874788571428
85.6674,480.18406400000003
165.5086,611.5798674285714
268.8726,781.6874788571428
208.1225,681.7101714285715
85.6674,480.18406400000003
85.6674,480.18406400000003
1431.4226,2694.9126217142857
844.5061999999999,1729.0159177142857
3205.3912,5614.358089142857
459.2263,1094.9552822857142
288.0263,813.2089965714287
85.6674,480.18406400000003
1397.3266999999998,2638.800512
208.1225,681.7101714285715
1397.3266999999998,2638.800512
208.1225,681.7101714285715
278.1341,796.9292617142858
223.4289,706.9001325714286
1431.4226,2694.9126217142857
268.8726,781.6874788571428
1431.4226,2694.9126217142857
535.7225,1220.8461714285713
535.7225,1220.8461714285713
208.1225,681.7101714285715
85.6674,480.18406400000003
85.6674,480.18406400000003
1915.7766,3492.020918857143
383.0559,969.6005668571429
165.5086,611.5798674285714
621.3269,1361.7265554285714
206.1136,678.4040960000001
208.1225,681.7101714285715
486.5617,1139.9415405714285
85.6674,480.18406400000003
1431.4226,2694.9126217142857
208.1225,681.7101714285715
1232.0108,2366.7377737142856
1431.4226,2694.9126217142857
278.1341,796.9292617142858
85.6674,480.18406400000003
383.0559,969.6005668571429
3205.3912,5614.358089142857
278.1341,796.9292617142858
568.4114000000001,1274.6427611428574
165.5086,611.5798674285714
279.9119,799.8550125714286
85.6674,480.18406400000003
769.5494,1605.658441142857
165.5086,611.5798674285714
2018.0444,3660.3244982857145
3205.3912,5614.358089142857
85.6674,480.18406400000003
1397.3266999999998,2638.800512
278.1341,796.9292617142858
127.1244,548.4104411428572
1232.0108,2366.7377737142856
262.6545,771.4542628571429
600.2387,1327.0214034285714
535.0904,1219.8059154285718
889.0769,1802.3665554285715
2672.7121,4737.72048457143
262.6545,771.4542628571429
236.8703,729.0208365714285
85.6674,480.18406400000003
147.4383,581.8413165714286
1408.1881,2656.6752731428573
1530.5872,2858.1092205714285
165.5086,611.5798674285714
208.1225,681.7101714285715
383.0559,969.6005668571429
1585.5371,2948.541056
127.1244,548.4104411428572
85.6674,480.18406400000003
206.1136,678.4040960000001
268.8726,781.6874788571428
92.1688,490.8835108571428
85.6674,480.18406400000003
2817.193,4975.494765714287
223.4289,706.9001325714286
165.5086,611.5798674285714
85.6674,480.18406400000003
165.5086,611.5798674285714
85.6674,480.18406400000003
92.1688,490.8835108571428
85.6674,480.18406400000003
1393.3718,2632.2918765714285
85.6674,480.18406400000003
85.6674,480.18406400000003
268.8726,781.6874788571428
349.5115,914.3960685714286
1388.39,2624.0932571428575
279.9119,799.8550125714286
165.5086,611.5798674285714
85.6674,480.18406400000003
85.6674,480.18406400000003
433.3288,1052.3353965714286
